id,date,store_nbr,family,sales,onpromotion
1152,1/1/2013,40,PRODUCE,0,0
1153,1/1/2013,40,SCHOOL AND OFFICE SUPPLIES,0,0
1154,1/1/2013,40,SEAFOOD,0,0
1155,1/1/2013,41,AUTOMOTIVE,0,0
1156,1/1/2013,41,BABY CARE,0,0
1157,1/1/2013,41,BEAUTY,0,0
1158,1/1/2013,41,BEVERAGES,0,0
1159,1/1/2013,41,BOOKS,0,0
1160,1/1/2013,41,BREAD/BAKERY,0,0
1161,1/1/2013,41,CELEBRATION,0,0
1162,1/1/2013,41,CLEANING,0,0
1163,1/1/2013,41,DAIRY,0,0
1164,1/1/2013,41,DELI,0,0
1165,1/1/2013,41,EGGS,0,0
1166,1/1/2013,41,FROZEN FOODS,0,0
1167,1/1/2013,41,GROCERY I,0,0
1168,1/1/2013,41,GROCERY II,0,0
1169,1/1/2013,41,HARDWARE,0,0
1170,1/1/2013,41,HOME AND KITCHEN I,0,0
1171,1/1/2013,41,HOME AND KITCHEN II,0,0
1172,1/1/2013,41,HOME APPLIANCES,0,0
1173,1/1/2013,41,HOME CARE,0,0
1174,1/1/2013,41,LADIESWEAR,0,0
1175,1/1/2013,41,LAWN AND GARDEN,0,0
1176,1/1/2013,41,LINGERIE,0,0
1177,1/1/2013,41,"LIQUOR,WINE,BEER",0,0
1178,1/1/2013,41,MAGAZINES,0,0
1179,1/1/2013,41,MEATS,0,0
1180,1/1/2013,41,PERSONAL CARE,0,0
1181,1/1/2013,41,PET SUPPLIES,0,0
1182,1/1/2013,41,PLAYERS AND ELECTRONICS,0,0
1183,1/1/2013,41,POULTRY,0,0
1184,1/1/2013,41,PREPARED FOODS,0,0
1185,1/1/2013,41,PRODUCE,0,0
1186,1/1/2013,41,SCHOOL AND OFFICE SUPPLIES,0,0
1187,1/1/2013,41,SEAFOOD,0,0
1188,1/1/2013,42,AUTOMOTIVE,0,0
1189,1/1/2013,42,BABY CARE,0,0
1190,1/1/2013,42,BEAUTY,0,0
1191,1/1/2013,42,BEVERAGES,0,0
1192,1/1/2013,42,BOOKS,0,0
1193,1/1/2013,42,BREAD/BAKERY,0,0
1194,1/1/2013,42,CELEBRATION,0,0
1195,1/1/2013,42,CLEANING,0,0
1196,1/1/2013,42,DAIRY,0,0
1197,1/1/2013,42,DELI,0,0
1198,1/1/2013,42,EGGS,0,0
1199,1/1/2013,42,FROZEN FOODS,0,0
1200,1/1/2013,42,GROCERY I,0,0
1201,1/1/2013,42,GROCERY II,0,0
1202,1/1/2013,42,HARDWARE,0,0
1203,1/1/2013,42,HOME AND KITCHEN I,0,0
1204,1/1/2013,42,HOME AND KITCHEN II,0,0
1205,1/1/2013,42,HOME APPLIANCES,0,0
1206,1/1/2013,42,HOME CARE,0,0
1207,1/1/2013,42,LADIESWEAR,0,0
1208,1/1/2013,42,LAWN AND GARDEN,0,0
1209,1/1/2013,42,LINGERIE,0,0
1210,1/1/2013,42,"LIQUOR,WINE,BEER",0,0
1211,1/1/2013,42,MAGAZINES,0,0
1212,1/1/2013,42,MEATS,0,0
1213,1/1/2013,42,PERSONAL CARE,0,0
1214,1/1/2013,42,PET SUPPLIES,0,0
1215,1/1/2013,42,PLAYERS AND ELECTRONICS,0,0
1216,1/1/2013,42,POULTRY,0,0
1217,1/1/2013,42,PREPARED FOODS,0,0
1218,1/1/2013,42,PRODUCE,0,0
1219,1/1/2013,42,SCHOOL AND OFFICE SUPPLIES,0,0
1220,1/1/2013,42,SEAFOOD,0,0
1221,1/1/2013,43,AUTOMOTIVE,0,0
1222,1/1/2013,43,BABY CARE,0,0
1223,1/1/2013,43,BEAUTY,0,0
1224,1/1/2013,43,BEVERAGES,0,0
1225,1/1/2013,43,BOOKS,0,0
1226,1/1/2013,43,BREAD/BAKERY,0,0
1227,1/1/2013,43,CELEBRATION,0,0
1228,1/1/2013,43,CLEANING,0,0
1229,1/1/2013,43,DAIRY,0,0
1230,1/1/2013,43,DELI,0,0
1231,1/1/2013,43,EGGS,0,0
1232,1/1/2013,43,FROZEN FOODS,0,0
1233,1/1/2013,43,GROCERY I,0,0
1234,1/1/2013,43,GROCERY II,0,0
1235,1/1/2013,43,HARDWARE,0,0
1236,1/1/2013,43,HOME AND KITCHEN I,0,0
1237,1/1/2013,43,HOME AND KITCHEN II,0,0
1238,1/1/2013,43,HOME APPLIANCES,0,0
1239,1/1/2013,43,HOME CARE,0,0
1240,1/1/2013,43,LADIESWEAR,0,0
1241,1/1/2013,43,LAWN AND GARDEN,0,0
1242,1/1/2013,43,LINGERIE,0,0
1243,1/1/2013,43,"LIQUOR,WINE,BEER",0,0
1244,1/1/2013,43,MAGAZINES,0,0
1245,1/1/2013,43,MEATS,0,0
1246,1/1/2013,43,PERSONAL CARE,0,0
1247,1/1/2013,43,PET SUPPLIES,0,0
1248,1/1/2013,43,PLAYERS AND ELECTRONICS,0,0
1249,1/1/2013,43,POULTRY,0,0
1250,1/1/2013,43,PREPARED FOODS,0,0
1251,1/1/2013,43,PRODUCE,0,0
1252,1/1/2013,43,SCHOOL AND OFFICE SUPPLIES,0,0
1253,1/1/2013,43,SEAFOOD,0,0
1254,1/1/2013,44,AUTOMOTIVE,0,0
1255,1/1/2013,44,BABY CARE,0,0
1256,1/1/2013,44,BEAUTY,0,0
1257,1/1/2013,44,BEVERAGES,0,0
1258,1/1/2013,44,BOOKS,0,0
1259,1/1/2013,44,BREAD/BAKERY,0,0
1260,1/1/2013,44,CELEBRATION,0,0
1261,1/1/2013,44,CLEANING,0,0
1262,1/1/2013,44,DAIRY,0,0
1263,1/1/2013,44,DELI,0,0
1264,1/1/2013,44,EGGS,0,0
1265,1/1/2013,44,FROZEN FOODS,0,0
1266,1/1/2013,44,GROCERY I,0,0
1267,1/1/2013,44,GROCERY II,0,0
1268,1/1/2013,44,HARDWARE,0,0
1269,1/1/2013,44,HOME AND KITCHEN I,0,0
1270,1/1/2013,44,HOME AND KITCHEN II,0,0
1271,1/1/2013,44,HOME APPLIANCES,0,0
1272,1/1/2013,44,HOME CARE,0,0
1273,1/1/2013,44,LADIESWEAR,0,0
1274,1/1/2013,44,LAWN AND GARDEN,0,0
1275,1/1/2013,44,LINGERIE,0,0
1276,1/1/2013,44,"LIQUOR,WINE,BEER",0,0
1277,1/1/2013,44,MAGAZINES,0,0
1278,1/1/2013,44,MEATS,0,0
1279,1/1/2013,44,PERSONAL CARE,0,0
1280,1/1/2013,44,PET SUPPLIES,0,0
1281,1/1/2013,44,PLAYERS AND ELECTRONICS,0,0
1282,1/1/2013,44,POULTRY,0,0
1283,1/1/2013,44,PREPARED FOODS,0,0
1284,1/1/2013,44,PRODUCE,0,0
1285,1/1/2013,44,SCHOOL AND OFFICE SUPPLIES,0,0
1286,1/1/2013,44,SEAFOOD,0,0
1287,1/1/2013,45,AUTOMOTIVE,0,0
1288,1/1/2013,45,BABY CARE,0,0
1289,1/1/2013,45,BEAUTY,0,0
1290,1/1/2013,45,BEVERAGES,0,0
1291,1/1/2013,45,BOOKS,0,0
1292,1/1/2013,45,BREAD/BAKERY,0,0
1293,1/1/2013,45,CELEBRATION,0,0
1294,1/1/2013,45,CLEANING,0,0
1295,1/1/2013,45,DAIRY,0,0
1296,1/1/2013,45,DELI,0,0
1297,1/1/2013,45,EGGS,0,0
1298,1/1/2013,45,FROZEN FOODS,0,0
1299,1/1/2013,45,GROCERY I,0,0
1300,1/1/2013,45,GROCERY II,0,0
1301,1/1/2013,45,HARDWARE,0,0
1302,1/1/2013,45,HOME AND KITCHEN I,0,0
1303,1/1/2013,45,HOME AND KITCHEN II,0,0
1304,1/1/2013,45,HOME APPLIANCES,0,0
1305,1/1/2013,45,HOME CARE,0,0
1306,1/1/2013,45,LADIESWEAR,0,0
1307,1/1/2013,45,LAWN AND GARDEN,0,0
1308,1/1/2013,45,LINGERIE,0,0
1309,1/1/2013,45,"LIQUOR,WINE,BEER",0,0
1310,1/1/2013,45,MAGAZINES,0,0
1311,1/1/2013,45,MEATS,0,0
1312,1/1/2013,45,PERSONAL CARE,0,0
1313,1/1/2013,45,PET SUPPLIES,0,0
1314,1/1/2013,45,PLAYERS AND ELECTRONICS,0,0
1315,1/1/2013,45,POULTRY,0,0
1316,1/1/2013,45,PREPARED FOODS,0,0
1317,1/1/2013,45,PRODUCE,0,0
1318,1/1/2013,45,SCHOOL AND OFFICE SUPPLIES,0,0
1319,1/1/2013,45,SEAFOOD,0,0
1320,1/1/2013,46,AUTOMOTIVE,0,0
1321,1/1/2013,46,BABY CARE,0,0
1322,1/1/2013,46,BEAUTY,0,0
1323,1/1/2013,46,BEVERAGES,0,0
1324,1/1/2013,46,BOOKS,0,0
1325,1/1/2013,46,BREAD/BAKERY,0,0
1326,1/1/2013,46,CELEBRATION,0,0
1327,1/1/2013,46,CLEANING,0,0
1328,1/1/2013,46,DAIRY,0,0
1329,1/1/2013,46,DELI,0,0
1330,1/1/2013,46,EGGS,0,0
1331,1/1/2013,46,FROZEN FOODS,0,0
1332,1/1/2013,46,GROCERY I,0,0
1333,1/1/2013,46,GROCERY II,0,0
1334,1/1/2013,46,HARDWARE,0,0
1335,1/1/2013,46,HOME AND KITCHEN I,0,0
1336,1/1/2013,46,HOME AND KITCHEN II,0,0
1337,1/1/2013,46,HOME APPLIANCES,0,0
1338,1/1/2013,46,HOME CARE,0,0
1339,1/1/2013,46,LADIESWEAR,0,0
1340,1/1/2013,46,LAWN AND GARDEN,0,0
1341,1/1/2013,46,LINGERIE,0,0
1342,1/1/2013,46,"LIQUOR,WINE,BEER",0,0
1343,1/1/2013,46,MAGAZINES,0,0
1344,1/1/2013,46,MEATS,0,0
1345,1/1/2013,46,PERSONAL CARE,0,0
1346,1/1/2013,46,PET SUPPLIES,0,0
1347,1/1/2013,46,PLAYERS AND ELECTRONICS,0,0
1348,1/1/2013,46,POULTRY,0,0
1349,1/1/2013,46,PREPARED FOODS,0,0
1350,1/1/2013,46,PRODUCE,0,0
1351,1/1/2013,46,SCHOOL AND OFFICE SUPPLIES,0,0
1352,1/1/2013,46,SEAFOOD,0,0
1353,1/1/2013,47,AUTOMOTIVE,0,0
1354,1/1/2013,47,BABY CARE,0,0
1355,1/1/2013,47,BEAUTY,0,0
1356,1/1/2013,47,BEVERAGES,0,0
1357,1/1/2013,47,BOOKS,0,0
1358,1/1/2013,47,BREAD/BAKERY,0,0
1359,1/1/2013,47,CELEBRATION,0,0
1360,1/1/2013,47,CLEANING,0,0
1361,1/1/2013,47,DAIRY,0,0
1362,1/1/2013,47,DELI,0,0
1363,1/1/2013,47,EGGS,0,0
1364,1/1/2013,47,FROZEN FOODS,0,0
1365,1/1/2013,47,GROCERY I,0,0
1366,1/1/2013,47,GROCERY II,0,0
1367,1/1/2013,47,HARDWARE,0,0
1368,1/1/2013,47,HOME AND KITCHEN I,0,0
1369,1/1/2013,47,HOME AND KITCHEN II,0,0
1370,1/1/2013,47,HOME APPLIANCES,0,0
1371,1/1/2013,47,HOME CARE,0,0
1372,1/1/2013,47,LADIESWEAR,0,0
1373,1/1/2013,47,LAWN AND GARDEN,0,0
1374,1/1/2013,47,LINGERIE,0,0
1375,1/1/2013,47,"LIQUOR,WINE,BEER",0,0
1376,1/1/2013,47,MAGAZINES,0,0
1377,1/1/2013,47,MEATS,0,0
1378,1/1/2013,47,PERSONAL CARE,0,0
1379,1/1/2013,47,PET SUPPLIES,0,0
1380,1/1/2013,47,PLAYERS AND ELECTRONICS,0,0
1381,1/1/2013,47,POULTRY,0,0
1382,1/1/2013,47,PREPARED FOODS,0,0
1383,1/1/2013,47,PRODUCE,0,0
1384,1/1/2013,47,SCHOOL AND OFFICE SUPPLIES,0,0
1385,1/1/2013,47,SEAFOOD,0,0
1386,1/1/2013,48,AUTOMOTIVE,0,0
1387,1/1/2013,48,BABY CARE,0,0
1388,1/1/2013,48,BEAUTY,0,0
1389,1/1/2013,48,BEVERAGES,0,0
1390,1/1/2013,48,BOOKS,0,0
1391,1/1/2013,48,BREAD/BAKERY,0,0
1392,1/1/2013,48,CELEBRATION,0,0
1393,1/1/2013,48,CLEANING,0,0
1394,1/1/2013,48,DAIRY,0,0
1395,1/1/2013,48,DELI,0,0
1396,1/1/2013,48,EGGS,0,0
1397,1/1/2013,48,FROZEN FOODS,0,0
1398,1/1/2013,48,GROCERY I,0,0
1399,1/1/2013,48,GROCERY II,0,0
1400,1/1/2013,48,HARDWARE,0,0
1401,1/1/2013,48,HOME AND KITCHEN I,0,0
1402,1/1/2013,48,HOME AND KITCHEN II,0,0
1403,1/1/2013,48,HOME APPLIANCES,0,0
1404,1/1/2013,48,HOME CARE,0,0
1405,1/1/2013,48,LADIESWEAR,0,0
1406,1/1/2013,48,LAWN AND GARDEN,0,0
1407,1/1/2013,48,LINGERIE,0,0
1408,1/1/2013,48,"LIQUOR,WINE,BEER",0,0
1409,1/1/2013,48,MAGAZINES,0,0
1410,1/1/2013,48,MEATS,0,0
1411,1/1/2013,48,PERSONAL CARE,0,0
1412,1/1/2013,48,PET SUPPLIES,0,0
1413,1/1/2013,48,PLAYERS AND ELECTRONICS,0,0
1414,1/1/2013,48,POULTRY,0,0
1415,1/1/2013,48,PREPARED FOODS,0,0
1416,1/1/2013,48,PRODUCE,0,0
1417,1/1/2013,48,SCHOOL AND OFFICE SUPPLIES,0,0
1418,1/1/2013,48,SEAFOOD,0,0
1419,1/1/2013,49,AUTOMOTIVE,0,0
1420,1/1/2013,49,BABY CARE,0,0
1421,1/1/2013,49,BEAUTY,0,0
1422,1/1/2013,49,BEVERAGES,0,0
1423,1/1/2013,49,BOOKS,0,0
1424,1/1/2013,49,BREAD/BAKERY,0,0
1425,1/1/2013,49,CELEBRATION,0,0
1426,1/1/2013,49,CLEANING,0,0
1427,1/1/2013,49,DAIRY,0,0
1428,1/1/2013,49,DELI,0,0
1429,1/1/2013,49,EGGS,0,0
1430,1/1/2013,49,FROZEN FOODS,0,0
1431,1/1/2013,49,GROCERY I,0,0
1432,1/1/2013,49,GROCERY II,0,0
1433,1/1/2013,49,HARDWARE,0,0
1434,1/1/2013,49,HOME AND KITCHEN I,0,0
1435,1/1/2013,49,HOME AND KITCHEN II,0,0
1436,1/1/2013,49,HOME APPLIANCES,0,0
1437,1/1/2013,49,HOME CARE,0,0
1438,1/1/2013,49,LADIESWEAR,0,0
1439,1/1/2013,49,LAWN AND GARDEN,0,0
1440,1/1/2013,49,LINGERIE,0,0
1441,1/1/2013,49,"LIQUOR,WINE,BEER",0,0
1442,1/1/2013,49,MAGAZINES,0,0
1443,1/1/2013,49,MEATS,0,0
1444,1/1/2013,49,PERSONAL CARE,0,0
1445,1/1/2013,49,PET SUPPLIES,0,0
1446,1/1/2013,49,PLAYERS AND ELECTRONICS,0,0
1447,1/1/2013,49,POULTRY,0,0
1448,1/1/2013,49,PREPARED FOODS,0,0
1449,1/1/2013,49,PRODUCE,0,0
1450,1/1/2013,49,SCHOOL AND OFFICE SUPPLIES,0,0
1451,1/1/2013,49,SEAFOOD,0,0
1452,1/1/2013,5,AUTOMOTIVE,0,0
1453,1/1/2013,5,BABY CARE,0,0
1454,1/1/2013,5,BEAUTY,0,0
1455,1/1/2013,5,BEVERAGES,0,0
1456,1/1/2013,5,BOOKS,0,0
1457,1/1/2013,5,BREAD/BAKERY,0,0
1458,1/1/2013,5,CELEBRATION,0,0
1459,1/1/2013,5,CLEANING,0,0
1460,1/1/2013,5,DAIRY,0,0
1461,1/1/2013,5,DELI,0,0
1462,1/1/2013,5,EGGS,0,0
1463,1/1/2013,5,FROZEN FOODS,0,0
1464,1/1/2013,5,GROCERY I,0,0
1465,1/1/2013,5,GROCERY II,0,0
1466,1/1/2013,5,HARDWARE,0,0
1467,1/1/2013,5,HOME AND KITCHEN I,0,0
1468,1/1/2013,5,HOME AND KITCHEN II,0,0
1469,1/1/2013,5,HOME APPLIANCES,0,0
1470,1/1/2013,5,HOME CARE,0,0
1471,1/1/2013,5,LADIESWEAR,0,0
1472,1/1/2013,5,LAWN AND GARDEN,0,0
1473,1/1/2013,5,LINGERIE,0,0
1474,1/1/2013,5,"LIQUOR,WINE,BEER",0,0
1475,1/1/2013,5,MAGAZINES,0,0
1476,1/1/2013,5,MEATS,0,0
1477,1/1/2013,5,PERSONAL CARE,0,0
1478,1/1/2013,5,PET SUPPLIES,0,0
1479,1/1/2013,5,PLAYERS AND ELECTRONICS,0,0
1480,1/1/2013,5,POULTRY,0,0
1481,1/1/2013,5,PREPARED FOODS,0,0
1482,1/1/2013,5,PRODUCE,0,0
1483,1/1/2013,5,SCHOOL AND OFFICE SUPPLIES,0,0
1484,1/1/2013,5,SEAFOOD,0,0
1485,1/1/2013,50,AUTOMOTIVE,0,0
1486,1/1/2013,50,BABY CARE,0,0
1487,1/1/2013,50,BEAUTY,0,0
1488,1/1/2013,50,BEVERAGES,0,0
1489,1/1/2013,50,BOOKS,0,0
1490,1/1/2013,50,BREAD/BAKERY,0,0
1491,1/1/2013,50,CELEBRATION,0,0
1492,1/1/2013,50,CLEANING,0,0
1493,1/1/2013,50,DAIRY,0,0
1494,1/1/2013,50,DELI,0,0
1495,1/1/2013,50,EGGS,0,0
1496,1/1/2013,50,FROZEN FOODS,0,0
1497,1/1/2013,50,GROCERY I,0,0
1498,1/1/2013,50,GROCERY II,0,0
1499,1/1/2013,50,HARDWARE,0,0
1500,1/1/2013,50,HOME AND KITCHEN I,0,0
1501,1/1/2013,50,HOME AND KITCHEN II,0,0
1502,1/1/2013,50,HOME APPLIANCES,0,0
1503,1/1/2013,50,HOME CARE,0,0
1504,1/1/2013,50,LADIESWEAR,0,0
1505,1/1/2013,50,LAWN AND GARDEN,0,0
1506,1/1/2013,50,LINGERIE,0,0
1507,1/1/2013,50,"LIQUOR,WINE,BEER",0,0
1508,1/1/2013,50,MAGAZINES,0,0
1509,1/1/2013,50,MEATS,0,0
1510,1/1/2013,50,PERSONAL CARE,0,0
1511,1/1/2013,50,PET SUPPLIES,0,0
1512,1/1/2013,50,PLAYERS AND ELECTRONICS,0,0
1513,1/1/2013,50,POULTRY,0,0
1514,1/1/2013,50,PREPARED FOODS,0,0
1515,1/1/2013,50,PRODUCE,0,0
1516,1/1/2013,50,SCHOOL AND OFFICE SUPPLIES,0,0
1517,1/1/2013,50,SEAFOOD,0,0
1518,1/1/2013,51,AUTOMOTIVE,0,0
1519,1/1/2013,51,BABY CARE,0,0
1520,1/1/2013,51,BEAUTY,0,0
1521,1/1/2013,51,BEVERAGES,0,0
1522,1/1/2013,51,BOOKS,0,0
1523,1/1/2013,51,BREAD/BAKERY,0,0
1524,1/1/2013,51,CELEBRATION,0,0
1525,1/1/2013,51,CLEANING,0,0
1526,1/1/2013,51,DAIRY,0,0
1527,1/1/2013,51,DELI,0,0
1528,1/1/2013,51,EGGS,0,0
1529,1/1/2013,51,FROZEN FOODS,0,0
1530,1/1/2013,51,GROCERY I,0,0
1531,1/1/2013,51,GROCERY II,0,0
1532,1/1/2013,51,HARDWARE,0,0
1533,1/1/2013,51,HOME AND KITCHEN I,0,0
1534,1/1/2013,51,HOME AND KITCHEN II,0,0
1535,1/1/2013,51,HOME APPLIANCES,0,0
1536,1/1/2013,51,HOME CARE,0,0
1537,1/1/2013,51,LADIESWEAR,0,0
1538,1/1/2013,51,LAWN AND GARDEN,0,0
1539,1/1/2013,51,LINGERIE,0,0
1540,1/1/2013,51,"LIQUOR,WINE,BEER",0,0
1541,1/1/2013,51,MAGAZINES,0,0
1542,1/1/2013,51,MEATS,0,0
1543,1/1/2013,51,PERSONAL CARE,0,0
1544,1/1/2013,51,PET SUPPLIES,0,0
1545,1/1/2013,51,PLAYERS AND ELECTRONICS,0,0
1546,1/1/2013,51,POULTRY,0,0
1547,1/1/2013,51,PREPARED FOODS,0,0
1548,1/1/2013,51,PRODUCE,0,0
1549,1/1/2013,51,SCHOOL AND OFFICE SUPPLIES,0,0
1550,1/1/2013,51,SEAFOOD,0,0
1551,1/1/2013,52,AUTOMOTIVE,0,0
1552,1/1/2013,52,BABY CARE,0,0
1553,1/1/2013,52,BEAUTY,0,0
1554,1/1/2013,52,BEVERAGES,0,0
1555,1/1/2013,52,BOOKS,0,0
1556,1/1/2013,52,BREAD/BAKERY,0,0
1557,1/1/2013,52,CELEBRATION,0,0
1558,1/1/2013,52,CLEANING,0,0
1559,1/1/2013,52,DAIRY,0,0
1560,1/1/2013,52,DELI,0,0
1561,1/1/2013,52,EGGS,0,0
1562,1/1/2013,52,FROZEN FOODS,0,0
1563,1/1/2013,52,GROCERY I,0,0
1564,1/1/2013,52,GROCERY II,0,0
1565,1/1/2013,52,HARDWARE,0,0
1566,1/1/2013,52,HOME AND KITCHEN I,0,0
1567,1/1/2013,52,HOME AND KITCHEN II,0,0
1568,1/1/2013,52,HOME APPLIANCES,0,0
1569,1/1/2013,52,HOME CARE,0,0
1570,1/1/2013,52,LADIESWEAR,0,0
1571,1/1/2013,52,LAWN AND GARDEN,0,0
1572,1/1/2013,52,LINGERIE,0,0
1573,1/1/2013,52,"LIQUOR,WINE,BEER",0,0
1574,1/1/2013,52,MAGAZINES,0,0
1575,1/1/2013,52,MEATS,0,0
1576,1/1/2013,52,PERSONAL CARE,0,0
1577,1/1/2013,52,PET SUPPLIES,0,0
1578,1/1/2013,52,PLAYERS AND ELECTRONICS,0,0
1579,1/1/2013,52,POULTRY,0,0
1580,1/1/2013,52,PREPARED FOODS,0,0
1581,1/1/2013,52,PRODUCE,0,0
1582,1/1/2013,52,SCHOOL AND OFFICE SUPPLIES,0,0
1583,1/1/2013,52,SEAFOOD,0,0
1584,1/1/2013,53,AUTOMOTIVE,0,0
1585,1/1/2013,53,BABY CARE,0,0
1586,1/1/2013,53,BEAUTY,0,0
1587,1/1/2013,53,BEVERAGES,0,0
1588,1/1/2013,53,BOOKS,0,0
1589,1/1/2013,53,BREAD/BAKERY,0,0
1590,1/1/2013,53,CELEBRATION,0,0
1591,1/1/2013,53,CLEANING,0,0
1592,1/1/2013,53,DAIRY,0,0
1593,1/1/2013,53,DELI,0,0
1594,1/1/2013,53,EGGS,0,0
1595,1/1/2013,53,FROZEN FOODS,0,0
1596,1/1/2013,53,GROCERY I,0,0
1597,1/1/2013,53,GROCERY II,0,0
1598,1/1/2013,53,HARDWARE,0,0
1599,1/1/2013,53,HOME AND KITCHEN I,0,0
1600,1/1/2013,53,HOME AND KITCHEN II,0,0
1601,1/1/2013,53,HOME APPLIANCES,0,0
1602,1/1/2013,53,HOME CARE,0,0
1603,1/1/2013,53,LADIESWEAR,0,0
1604,1/1/2013,53,LAWN AND GARDEN,0,0
1605,1/1/2013,53,LINGERIE,0,0
1606,1/1/2013,53,"LIQUOR,WINE,BEER",0,0
1607,1/1/2013,53,MAGAZINES,0,0
1608,1/1/2013,53,MEATS,0,0
1609,1/1/2013,53,PERSONAL CARE,0,0
1610,1/1/2013,53,PET SUPPLIES,0,0
1611,1/1/2013,53,PLAYERS AND ELECTRONICS,0,0
1612,1/1/2013,53,POULTRY,0,0
1613,1/1/2013,53,PREPARED FOODS,0,0
1614,1/1/2013,53,PRODUCE,0,0
1615,1/1/2013,53,SCHOOL AND OFFICE SUPPLIES,0,0
1616,1/1/2013,53,SEAFOOD,0,0
1617,1/1/2013,54,AUTOMOTIVE,0,0
1618,1/1/2013,54,BABY CARE,0,0
1619,1/1/2013,54,BEAUTY,0,0
1620,1/1/2013,54,BEVERAGES,0,0
1621,1/1/2013,54,BOOKS,0,0
1622,1/1/2013,54,BREAD/BAKERY,0,0
1623,1/1/2013,54,CELEBRATION,0,0
1624,1/1/2013,54,CLEANING,0,0
1625,1/1/2013,54,DAIRY,0,0
1626,1/1/2013,54,DELI,0,0
1627,1/1/2013,54,EGGS,0,0
1628,1/1/2013,54,FROZEN FOODS,0,0
1629,1/1/2013,54,GROCERY I,0,0
1630,1/1/2013,54,GROCERY II,0,0
1631,1/1/2013,54,HARDWARE,0,0
1632,1/1/2013,54,HOME AND KITCHEN I,0,0
1633,1/1/2013,54,HOME AND KITCHEN II,0,0
1634,1/1/2013,54,HOME APPLIANCES,0,0
1635,1/1/2013,54,HOME CARE,0,0
1636,1/1/2013,54,LADIESWEAR,0,0
1637,1/1/2013,54,LAWN AND GARDEN,0,0
1638,1/1/2013,54,LINGERIE,0,0
1639,1/1/2013,54,"LIQUOR,WINE,BEER",0,0
1640,1/1/2013,54,MAGAZINES,0,0
1641,1/1/2013,54,MEATS,0,0
1642,1/1/2013,54,PERSONAL CARE,0,0
1643,1/1/2013,54,PET SUPPLIES,0,0
1644,1/1/2013,54,PLAYERS AND ELECTRONICS,0,0
1645,1/1/2013,54,POULTRY,0,0
1646,1/1/2013,54,PREPARED FOODS,0,0
1647,1/1/2013,54,PRODUCE,0,0
1648,1/1/2013,54,SCHOOL AND OFFICE SUPPLIES,0,0
1649,1/1/2013,54,SEAFOOD,0,0
1650,1/1/2013,6,AUTOMOTIVE,0,0
1651,1/1/2013,6,BABY CARE,0,0
1652,1/1/2013,6,BEAUTY,0,0
1653,1/1/2013,6,BEVERAGES,0,0
1654,1/1/2013,6,BOOKS,0,0
1655,1/1/2013,6,BREAD/BAKERY,0,0
1656,1/1/2013,6,CELEBRATION,0,0
1657,1/1/2013,6,CLEANING,0,0
1658,1/1/2013,6,DAIRY,0,0
1659,1/1/2013,6,DELI,0,0
1660,1/1/2013,6,EGGS,0,0
1661,1/1/2013,6,FROZEN FOODS,0,0
1662,1/1/2013,6,GROCERY I,0,0
1663,1/1/2013,6,GROCERY II,0,0
1664,1/1/2013,6,HARDWARE,0,0
1665,1/1/2013,6,HOME AND KITCHEN I,0,0
1666,1/1/2013,6,HOME AND KITCHEN II,0,0
1667,1/1/2013,6,HOME APPLIANCES,0,0
1668,1/1/2013,6,HOME CARE,0,0
1669,1/1/2013,6,LADIESWEAR,0,0
1670,1/1/2013,6,LAWN AND GARDEN,0,0
1671,1/1/2013,6,LINGERIE,0,0
1672,1/1/2013,6,"LIQUOR,WINE,BEER",0,0
1673,1/1/2013,6,MAGAZINES,0,0
1674,1/1/2013,6,MEATS,0,0
1675,1/1/2013,6,PERSONAL CARE,0,0
1676,1/1/2013,6,PET SUPPLIES,0,0
1677,1/1/2013,6,PLAYERS AND ELECTRONICS,0,0
1678,1/1/2013,6,POULTRY,0,0
1679,1/1/2013,6,PREPARED FOODS,0,0
1680,1/1/2013,6,PRODUCE,0,0
1681,1/1/2013,6,SCHOOL AND OFFICE SUPPLIES,0,0
1682,1/1/2013,6,SEAFOOD,0,0
1683,1/1/2013,7,AUTOMOTIVE,0,0
1684,1/1/2013,7,BABY CARE,0,0
1685,1/1/2013,7,BEAUTY,0,0
1686,1/1/2013,7,BEVERAGES,0,0
1687,1/1/2013,7,BOOKS,0,0
1688,1/1/2013,7,BREAD/BAKERY,0,0
1689,1/1/2013,7,CELEBRATION,0,0
1690,1/1/2013,7,CLEANING,0,0
1691,1/1/2013,7,DAIRY,0,0
1692,1/1/2013,7,DELI,0,0
1693,1/1/2013,7,EGGS,0,0
1694,1/1/2013,7,FROZEN FOODS,0,0
1695,1/1/2013,7,GROCERY I,0,0
1696,1/1/2013,7,GROCERY II,0,0
1697,1/1/2013,7,HARDWARE,0,0
1698,1/1/2013,7,HOME AND KITCHEN I,0,0
1699,1/1/2013,7,HOME AND KITCHEN II,0,0
1700,1/1/2013,7,HOME APPLIANCES,0,0
1701,1/1/2013,7,HOME CARE,0,0
1702,1/1/2013,7,LADIESWEAR,0,0
1703,1/1/2013,7,LAWN AND GARDEN,0,0
1704,1/1/2013,7,LINGERIE,0,0
1705,1/1/2013,7,"LIQUOR,WINE,BEER",0,0
1706,1/1/2013,7,MAGAZINES,0,0
1707,1/1/2013,7,MEATS,0,0
1708,1/1/2013,7,PERSONAL CARE,0,0
