,source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code
370,Google Play,4fd4003e-5c74-4bc7-85d0-55a173adba9b,Mohamadsyahid234 Moh syahid,,Is the best.,5,0,2024-03-05 01:55:06,"We're happy to hear that you're enjoying Shopee, Mohamadsyahid234 Moh syahid! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-03-05 02:31:58,,id,id
371,Google Play,37d18e27-a038-45e7-8c9b-e029cbf7bb0e,Arif Chaniago,,"Kecewa ,,, tidak bisa bayar menggunakan TNG ewallet ,,",1,1,2024-03-05 00:21:20,"Kami kesal mendengar ulasan ini, Arif Chaniago. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-05 01:20:10,,id,id
372,Google Play,632d6117-55da-41e4-913d-9c0477a637c3,Julie,,"Dah banyak kali daftar Shopee dengan nomobor baru,tapi bila buat password selalu salah dia kata..saya tak faham lah kena buat password nya btol macam mna..penat dah berpuluh2 kali buat password tapi tak boleh",1,2,2024-03-04 22:02:22,"Kami kesal mendengar ulasan ini, Julie. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-04 23:05:05,,id,id
373,Google Play,dd63dacb-197a-45a9-8d31-f5207eb7eae2,Setiah Bongkem,,"Bintangnya aku kasi 4, soalnya apk suka nglag",4,1,2024-03-04 21:10:31,"Kami kesal mendengar ulasan ini, Setiah Bongkem. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-04 22:11:30,3.16.20,id,id
374,Google Play,aaa80bf6-0625-4a97-8ecc-c1c9435f402b,Lusi Farhat sediqa,,Good,5,1,2024-03-04 21:01:02,"We're happy to hear that you're enjoying Shopee, Lusi Farhat sediqa! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-03-04 21:03:30,3.20.10,id,id
375,Google Play,64708bc7-4faa-4418-a3b3-160c08af0300,Suif Ns,,penghantar cepat dan banyak coin.voucer,5,6,2024-03-04 12:54:14,"Kami gembira mendengar ulasan ini Suif Ns! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-04 13:06:57,3.20.10,id,id
376,Google Play,63038730-35d2-41a7-87dc-41bc3a52ea52,moh.arifin Sumimah,,Taeh,5,0,2024-03-04 12:45:00,"Kami kesal mendengar ulasan ini, moh.arifin Sumimah. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-04 13:07:28,3.06.12,id,id
377,Google Play,93a33e0e-e6f6-414b-83fd-295a21c2dac2,hasan abdillah,,kok ak dowload shopee negarax luar negri,3,0,2024-03-04 08:32:03,"Terima kasih atas rating ini, hasan abdillah!
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet Percuma.",2024-03-04 09:43:14,,id,id
378,Google Play,6a465f83-07c1-4631-9994-151e60895ea9,ver nandres,,Aku kasih bintang 2 je lah Sekarang tak ada COD / bayar waktu di terima Sekarang suruh bayar pakai kad Maybank Sekarang saya tak pernah beli barang di shopee Malas sudah... Tolong aktifkan bayar waktu di terima / COD,2,19,2024-03-04 06:55:23,"Kami kesal mendengar ulasan ini, ver nandres. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-04 07:10:21,3.19.12,id,id
379,Google Play,cdf2859d-cc37-40ad-960b-a0aaaa858de9,Yaseryuli,,Ok,5,1,2024-03-04 00:53:06,"We're happy to hear that you're enjoying Shopee, Yaseryuli! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-03-04 01:35:53,3.20.10,id,id
380,Google Play,0c0f73a3-5c8c-48e1-ac83-b94a23406012,IKADT Surabaya,,Layanan aplikasi paling oke sangat membantu sekali ketika kita sibuk kerja tapi butuh Beli barang,5,2,2024-03-03 20:01:32,"Kami gembira mendengar ulasan ini IKADT Surabaya! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-03 21:10:22,3.17.23,id,id
381,Google Play,89dc5dca-c891-4055-8a96-3d5eb5730fd8,Rawanto Rawanto,,Okeyy,5,1,2024-03-03 17:53:52,"We're happy to hear that you're enjoying Shopee, Rawanto Rawanto! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-03-03 18:15:17,3.20.10,id,id
382,Google Play,5790a276-588f-498d-a5c3-007a0da3c37f,Allgie Osatya,,Tree dulu,4,0,2024-03-03 08:30:41,"Terima kasih atas rating ini, Allgie Osatya!
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet Percuma.",2024-03-03 09:02:33,,id,id
383,Google Play,74498886-5c1a-4b62-b789-9719808b78fe,Vazira Varis,,"Poko ny""Aplikasi yg terbaik untuk berbelanja. 👍",5,2,2024-03-03 02:36:31,"Kami gembira mendengar ulasan ini Vazira Varis! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-03 03:21:37,3.20.10,id,id
384,Google Play,d4cd5e0a-f761-4630-8ef1-4dd667b2764b,Nizaam Affandi,,Bagusss,5,0,2024-03-03 01:12:02,"Kami gembira mendengar ulasan ini Nizaam Affandi! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-03 02:25:51,,id,id
385,Google Play,c19f6dfd-422c-4eb4-8a11-dad66da9cd9e,S Fitriani23,,Terbaik,5,1,2024-03-02 19:17:30,"Kami gembira mendengar ulasan ini S Fitriani23! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-02 20:06:16,3.20.10,id,id
386,Google Play,c6233841-0267-4c68-bf5b-12d84f069e44,Jamal Arifin,,Lumayan membantu,4,0,2024-03-02 18:02:19,"Kami gembira mendengar ulasan ini Jamal Arifin! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-02 19:27:22,,id,id
387,Google Play,5c8ffe99-617a-43ee-a341-83c7eb572b6c,Nurjana Yana,,Hay ada kendala apakah shope saya,5,1,2024-03-02 17:59:55,"Kami kesal mendengar ulasan ini, Nurjana Yana. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-02 18:13:32,3.20.10,id,id
388,Google Play,d660bd4a-d8ae-4dcb-bcd5-7b389b5be414,Kelana Rantau,,Sanggar membantu,5,0,2024-03-02 17:40:13,"Kami gembira mendengar ulasan ini Kelana Rantau! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-02 18:14:33,,id,id
389,Google Play,7eeafcc8-8480-453c-970d-9b3905ccf6db,Luca Marini,,Best.,5,1,2024-03-02 17:25:14,"We're sorry to hear about this review, Luca Marini. 😢 We would like to understand more about the issues you've encountered. Could you please provide additional details or contact our support team? You can access via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-03-02 18:03:15,3.20.10,id,id
390,Google Play,00e0fb3d-9f95-476c-8452-5f60bb681765,Leornardo Sitakar,,Di tempat saya pengiriman sangat lambat sampaii...... Barang selalu kena peram..,2,2,2024-03-02 17:19:51,"Kami kesal mendengar ulasan ini, Leornardo Sitakar. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-02 18:03:51,3.17.23,id,id
391,Google Play,0e496dd3-9525-4fe8-9d62-5f584583d2b2,Nur Lia,,saya suka sangat,5,0,2024-03-02 17:18:01,"Kami gembira mendengar ulasan ini Nur Lia! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-02 18:04:13,,id,id
392,Google Play,57c2a6c2-31a1-4780-8748-2ccb0b9a4014,cimbrot 1720,,Shoppe memang good😍,5,1,2024-03-02 11:58:02,"Hi,

Greetings from Shopee! :)

Thank you for your awesome review.

We're glad you're loving our app! :D

Stay tuned to us for more great deals!",2023-07-26 09:08:08,3.20.10,id,id
393,Google Play,8db469de-9788-40e9-bbcc-981ce62fa76e,Didin supriyadi,,Apahal pengiriman tu sering tidak sampai atau tidak di kirim oleh kurir. Sekarang saya tidak boleh pakai COD. Karna banyak kensel.,4,0,2024-03-02 11:12:14,"Kami gembira mendengar ulasan ini Didin supriyadi! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-02 12:11:12,,id,id
394,Google Play,417ea64d-431d-4fb9-9152-c8000208cf22,Rustam Arifin,,KENAPA GA BISA COD DULU BISA KNP SEKARANG GA BISA ANJINGGG,1,0,2024-03-02 10:42:34,"Kami kesal mendengar ulasan ini, Rustam Arifin. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-02 11:04:50,,id,id
395,Google Play,8656856e-a470-4065-aa37-cbed45f8b562,Parida,,Baik dan bagus,5,1,2024-03-02 05:25:04,"Kami gembira mendengar ulasan ini Parida! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-02 06:52:16,3.20.10,id,id
396,Google Play,cc10ef51-617e-4c29-8d80-58aac164c817,Yoga Adi pratama,,Sangat bermanfaat,5,1,2024-03-01 23:28:52,"Kami gembira mendengar ulasan ini Yoga Adi pratama! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-02 00:23:24,3.19.12,id,id
397,Google Play,7bbeea3a-afb3-4811-bbee-a5da32e0d80d,Mada Ampera,,Semoga lancar usaha KK,5,1,2024-03-01 20:48:32,"Kami gembira mendengar ulasan ini Mada Ampera! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-01 21:04:07,3.20.10,id,id
398,Google Play,3bd04905-e09a-426d-98f8-cfff19d9ae8a,Aldi Martin,,Okeeee,5,1,2024-03-01 20:28:14,"We're happy to hear that you're enjoying Shopee, Aldi Martin! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-03-01 21:28:59,3.20.10,id,id
399,Google Play,770ca9ea-07b4-49fb-b18f-a88324fd588a,Haris,,Gak sip,5,1,2024-03-01 18:06:51,"We're happy to hear that you're enjoying Shopee, Haris! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-03-01 19:06:06,3.20.10,id,id
400,Google Play,087022dd-a6db-460a-b70e-9becbb16b3e6,Nurhidayat Rifaldi,,Sangat bagus cuma masa yg diberikan untuk produk cod tdak macam dulu ada 3 hari baru produk direturn sekarang tinggal 2 hari paket direturn sudah kalo dapat,3,2,2024-03-01 17:32:14,Terima kasih di atas ulasan yang baik Nurhidayat Rifaldi. Kami sangat menghargai sokongan yang diberikan. Selamat membeli belah di atas talian! 🤞,2023-11-13 22:16:37,3.16.20,id,id
401,Google Play,1b6c8f58-b2f1-4caa-acbe-46f41394ad60,Irwan Sandi,,Ok,5,1,2024-03-01 16:23:56,"We're happy to hear that you're enjoying Shopee, Irwan Sandi! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-03-01 17:05:51,3.20.10,id,id
402,Google Play,88bd8961-b2aa-4196-9d80-67d4d044c6b2,Mohd Fitri,,Saya suka sebab phone mahal boleh jadi murah😁,5,0,2024-03-01 14:48:47,"Kami gembira mendengar ulasan ini Mohd Fitri! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-01 15:19:59,,id,id
403,Google Play,781c0887-3075-4c12-889f-83500be11514,Yogi Margia,,Kren,4,0,2024-03-01 14:32:30,"Kami gembira mendengar ulasan ini Yogi Margia! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-01 15:31:04,3.11.07,id,id
404,Google Play,f098b7bf-a76d-44b2-be0a-ef36349d3095,Abdul Salam,,"Pesanan sudah sampai, sesuai sama yg di pesan, bagus",5,13,2024-03-01 14:30:28,"Kami gembira mendengar ulasan ini Abdul Salam! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-01 15:18:58,3.19.12,id,id
405,Google Play,d9456547-edd5-45db-818f-7a765b45b7f4,Carl Caesar,,Gak tau,1,0,2024-03-01 08:50:46,"Kami kesal mendengar ulasan ini, Carl Caesar. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-01 09:03:17,,id,id
406,Google Play,c9ce92c9-1e5d-4aa7-ad99-f7ed15707098,Sulfiandi,,"Aplikasi Bagus Dan TOP Tapi Kadang Seller Yang Kurang TOP, Mau Return Barang Rusak pun Susah,,,",4,3,2024-03-01 08:43:39,"Kami gembira mendengar ulasan ini Sulfiandi! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-01 09:04:36,3.19.12,id,id
407,Google Play,795c0363-546c-4243-95f1-87b8732d746f,Alfaghrifra Ghirfra,,Ok,5,0,2024-03-01 01:36:19,"We're happy to hear that you're enjoying Shopee, Alfaghrifra Ghirfra! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-03-01 02:10:20,3.16.20,id,id
408,Google Play,0a4559b5-dfab-466f-8660-0b335da0278e,San Dy,,ok laahh,5,0,2024-03-01 01:08:12,"Kami gembira mendengar ulasan ini San Dy! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-03-01 04:55:51,3.16.20,id,id
409,Google Play,92eb0775-1a2d-43da-9fb7-0974b56ce3c3,Masak Dirumah,,"Shopping online number 1 paling bagus, banyak suka Shopping disini. tetapi hari ini dapat kurir yg teruk dah 3 kali penghantaran tapi tak call atau sms. sorry kasih 1 bintang, 1 bintang ini untuk kurir kalo shopee nya memang 5 bintang. Ini COD tapi tak call tak nampak kurir belum bayar juga status dah delivered kan pelik. Memang tak rugi juga pasal belum bayar, tak dapat barang jadi pun tak apa. Tapi geram juga pasal barang mau pakai tak tau itu kurir kasih siapa?? 😡😡😡😡",1,1,2024-02-29 19:30:10,"Kami kesal mendengar ulasan ini, Masak Dirumah. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-02-29 20:20:20,,id,id
410,Google Play,c5af9bff-369c-4d59-ab44-fe08bb346383,Sholbi Muhammad,,Beruntung ada Shopee semua jadi dekat👍👍👍👍,5,0,2024-02-29 18:23:36,"Kami gembira mendengar ulasan ini Sholbi Muhammad! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-02-29 19:04:57,3.17.23,id,id
411,Google Play,6b3fc780-ea4d-4ebc-82e8-577950a502fd,Siswo Wasono,,Dengan shopee segala pembelian hanya di ujung jari NO RIBET NO MASALAH😁😁😁👍👍👍,5,0,2024-02-29 15:31:35,"Kami gembira mendengar ulasan ini Siswo Wasono! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-02-29 16:11:16,3.17.23,id,id
412,Google Play,3292e862-7b66-411c-88d1-103469b84d5f,alfin lorenzo,,good,5,1,2024-02-29 14:11:12,"We're happy to hear that you're enjoying Shopee, alfin lorenzo! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-02-29 15:07:18,3.20.10,id,id
413,Google Play,ac92ec91-a18e-45ee-80f8-d945a710d69c,Lisa,,Barang sampai dengan selamat..tapi lambat sanggat sampai ye..,5,0,2024-02-29 12:37:02,"Kami gembira mendengar ulasan ini Lisa! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-02-29 13:07:11,3.18.24,id,id
414,Google Play,64b5f0e8-bd32-4f78-8678-430750686e21,Beauty Qwerty,,Sangat membantu,4,0,2024-02-29 10:27:06,"Kami gembira mendengar ulasan ini Beauty Qwerty! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-02-29 11:02:57,3.20.10,id,id
415,Google Play,e28db5e3-280b-415d-87e3-b36de9085af5,Ana Bhawell86,,Pujuun,1,0,2024-02-29 09:02:48,"Kami kesal mendengar ulasan ini, Ana Bhawell86. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-02-29 11:06:24,3.19.12,id,id
416,Google Play,ba933a96-0c16-4243-8ab3-d3ab44a01640,Setiy adi,,"Paket gak datang uang sudah di transfer, hati hati banyak penipuan di Shopee lebih baik bayar COD",1,0,2024-02-29 03:54:31,"Kami kesal mendengar ulasan ini, Setiy adi. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-02-29 04:14:29,,id,id
417,Google Play,f782012d-ee9b-42f6-88fe-22b83dce0f2c,Muhyin Muhyin,,Lumaya,5,1,2024-02-28 22:06:15,"Kami gembira mendengar ulasan ini Muhyin Muhyin! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-02-28 01:03:36,3.20.10,id,id
418,Google Play,08168f94-5f16-4f55-b6ce-9eaaf258d4fc,Kelvin Tyo,,Sangat membantu,5,0,2024-02-28 10:45:52,"Kami gembira mendengar ulasan ini Kelvin Tyo! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-02-28 11:24:04,3.18.24,id,id
419,Google Play,ec4f0747-f708-4f10-8bb0-b10bd8c96497,Muhammad Hoirul Keluarga setia,,Oko aman dan selamat,5,0,2024-02-27 15:07:16,"Kami gembira mendengar ulasan ini Muhammad Hoirul Keluarga setia! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-02-27 16:03:08,3.18.24,id,id
420,Google Play,6d1069a8-7489-4a80-b745-5fd606c3d2ea,Linda Eka,,Hp saya beli di Malaysia mau download shopee Indonesia ngak ada Saya tinggal di Indonesia,5,0,2024-02-27 10:59:59,"Kami kesal mendengar ulasan ini, Linda Eka. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-02-27 11:07:17,,id,id
421,Google Play,ac387536-5026-47f5-ac35-3437bfb9faf2,Oppo Oppo (Ferdy),,Utamakan keselamatan Pengguna Setia Shopee 😊🙏👍,5,0,2024-02-26 21:30:13,"Kami gembira mendengar ulasan ini Oppo Oppo (Ferdy)! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-02-26 22:12:22,3.18.24,id,id
422,Google Play,37282389-9209-448c-ad2a-1ec79fc2be9d,Igo Pahlevi,,Godd,5,0,2024-02-26 17:42:57,"We're happy to hear that you're enjoying Shopee, Igo Pahlevi! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-02-26 18:03:51,3.19.12,id,id
423,Google Play,b093aefa-4e61-4d4a-b357-bff1ff9c8ff2,dhafy,,Ok,5,0,2024-02-26 17:32:26,"We're happy to hear that you're enjoying Shopee, dhafy! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-02-26 18:04:27,3.18.24,id,id
